train_step,returns,method,source,environment,seed
1090000.0,-998.6746594074979,RISC (ours),risc,Minitaur,1
1100000.0,-534.822710916483,RISC (ours),risc,Minitaur,1
1110000.0,-678.9716378743333,RISC (ours),risc,Minitaur,1
1120000.0,-915.6256216583323,RISC (ours),risc,Minitaur,1
1130000.0,-1013.5524505649837,RISC (ours),risc,Minitaur,1
1140000.0,-814.9939017762865,RISC (ours),risc,Minitaur,1
1150000.0,-374.52304530870214,RISC (ours),risc,Minitaur,1
1160000.0,-460.0143740741895,RISC (ours),risc,Minitaur,1
1170000.0,-875.0080873741055,RISC (ours),risc,Minitaur,1
1180000.0,-1151.7519358946506,RISC (ours),risc,Minitaur,1
1190000.0,-793.9025843255215,RISC (ours),risc,Minitaur,1
1200000.0,-894.609370332094,RISC (ours),risc,Minitaur,1
1210000.0,-588.2257731242219,RISC (ours),risc,Minitaur,1
1220000.0,-741.5677169455143,RISC (ours),risc,Minitaur,1
1230000.0,-985.7175015698868,RISC (ours),risc,Minitaur,1
1240000.0,-899.8675746290304,RISC (ours),risc,Minitaur,1
1250000.0,-575.0147841461267,RISC (ours),risc,Minitaur,1
1260000.0,-933.9074341426982,RISC (ours),risc,Minitaur,1
1270000.0,-449.07721981868883,RISC (ours),risc,Minitaur,1
1280000.0,-876.625515600819,RISC (ours),risc,Minitaur,1
1290000.0,-869.9947765983077,RISC (ours),risc,Minitaur,1
1300000.0,-1002.0637388306501,RISC (ours),risc,Minitaur,1
1310000.0,-683.1567263286677,RISC (ours),risc,Minitaur,1
1320000.0,-1027.2952751095647,RISC (ours),risc,Minitaur,1
1330000.0,-376.01843985952746,RISC (ours),risc,Minitaur,1
1340000.0,-642.9967180880614,RISC (ours),risc,Minitaur,1
1350000.0,-904.1154320136118,RISC (ours),risc,Minitaur,1
1360000.0,-794.5264707490936,RISC (ours),risc,Minitaur,1
1370000.0,-634.175331822731,RISC (ours),risc,Minitaur,1
1380000.0,-556.8395517020983,RISC (ours),risc,Minitaur,1
1390000.0,-673.4210586947685,RISC (ours),risc,Minitaur,1
1400000.0,-433.84341366485734,RISC (ours),risc,Minitaur,1
1410000.0,-516.4284778376348,RISC (ours),risc,Minitaur,1
1420000.0,-982.0952377052982,RISC (ours),risc,Minitaur,1
1430000.0,-571.6439358188602,RISC (ours),risc,Minitaur,1
1440000.0,-424.92657547266396,RISC (ours),risc,Minitaur,1
1450000.0,-725.324664449058,RISC (ours),risc,Minitaur,1
1460000.0,-456.271895929978,RISC (ours),risc,Minitaur,1
1470000.0,-310.0807182453319,RISC (ours),risc,Minitaur,1
1480000.0,-655.1991500913797,RISC (ours),risc,Minitaur,1
1490000.0,-399.2010503317976,RISC (ours),risc,Minitaur,1
1500000.0,-764.3749516475987,RISC (ours),risc,Minitaur,1
1510000.0,-764.6457276034604,RISC (ours),risc,Minitaur,1
1520000.0,-359.38854595822073,RISC (ours),risc,Minitaur,1
1530000.0,-423.1493645729518,RISC (ours),risc,Minitaur,1
1540000.0,-641.0877098789308,RISC (ours),risc,Minitaur,1
1550000.0,-519.3076155197701,RISC (ours),risc,Minitaur,1
1560000.0,-800.4389411232944,RISC (ours),risc,Minitaur,1
1570000.0,-545.0216371640709,RISC (ours),risc,Minitaur,1
1580000.0,-465.9246405335774,RISC (ours),risc,Minitaur,1
1590000.0,-858.7005193133026,RISC (ours),risc,Minitaur,1
1600000.0,-479.45874942460875,RISC (ours),risc,Minitaur,1
1610000.0,-311.8110959645854,RISC (ours),risc,Minitaur,1
1620000.0,-267.41427728187506,RISC (ours),risc,Minitaur,1
1630000.0,-518.8570524147929,RISC (ours),risc,Minitaur,1
1640000.0,-895.6544645850695,RISC (ours),risc,Minitaur,1
1650000.0,-451.53325768437577,RISC (ours),risc,Minitaur,1
1660000.0,-422.0459383951677,RISC (ours),risc,Minitaur,1
1670000.0,-1518.5496513947555,RISC (ours),risc,Minitaur,1
1680000.0,-1080.3832676921575,RISC (ours),risc,Minitaur,1
1690000.0,-801.9548293034312,RISC (ours),risc,Minitaur,1
1700000.0,-950.6408768919823,RISC (ours),risc,Minitaur,1
1710000.0,-687.5427106164636,RISC (ours),risc,Minitaur,1
1720000.0,-452.40027374109513,RISC (ours),risc,Minitaur,1
1730000.0,-590.6716832732982,RISC (ours),risc,Minitaur,1
1740000.0,-188.1034690014204,RISC (ours),risc,Minitaur,1
1750000.0,-815.4166753738823,RISC (ours),risc,Minitaur,1
1760000.0,-1142.8961598935643,RISC (ours),risc,Minitaur,1
1770000.0,-287.8805487703175,RISC (ours),risc,Minitaur,1
1780000.0,-405.55492547097174,RISC (ours),risc,Minitaur,1
1790000.0,-788.5601725275568,RISC (ours),risc,Minitaur,1
1800000.0,-490.84847171627405,RISC (ours),risc,Minitaur,1
1810000.0,-576.0635358351022,RISC (ours),risc,Minitaur,1
1820000.0,-819.26075660226,RISC (ours),risc,Minitaur,1
1830000.0,-381.6875189140827,RISC (ours),risc,Minitaur,1
1840000.0,-582.6408385854309,RISC (ours),risc,Minitaur,1
1850000.0,-654.1571132092877,RISC (ours),risc,Minitaur,1
1860000.0,-515.1958417708004,RISC (ours),risc,Minitaur,1
1870000.0,-641.2421039947013,RISC (ours),risc,Minitaur,1
1880000.0,-370.4734177922843,RISC (ours),risc,Minitaur,1
1890000.0,-461.59937053950216,RISC (ours),risc,Minitaur,1
1900000.0,-778.81007006132,RISC (ours),risc,Minitaur,1
1910000.0,-844.8356310606927,RISC (ours),risc,Minitaur,1
1920000.0,-574.3725798115711,RISC (ours),risc,Minitaur,1
1930000.0,-484.720963481197,RISC (ours),risc,Minitaur,1
1940000.0,-260.72162957545527,RISC (ours),risc,Minitaur,1
1950000.0,-623.8412110367257,RISC (ours),risc,Minitaur,1
1960000.0,-497.0685208180058,RISC (ours),risc,Minitaur,1
1970000.0,-863.4594647408378,RISC (ours),risc,Minitaur,1
1980000.0,-675.0264915550945,RISC (ours),risc,Minitaur,1
1990000.0,-543.7785444894699,RISC (ours),risc,Minitaur,1
2000000.0,-373.49684392970084,RISC (ours),risc,Minitaur,1
2010000.0,-773.0212299324875,RISC (ours),risc,Minitaur,1
2020000.0,-366.1720837232637,RISC (ours),risc,Minitaur,1
2030000.0,-489.88750561859916,RISC (ours),risc,Minitaur,1
2040000.0,-814.8910955459685,RISC (ours),risc,Minitaur,1
2050000.0,-474.7054042180137,RISC (ours),risc,Minitaur,1
2060000.0,-442.7203727411571,RISC (ours),risc,Minitaur,1
2070000.0,-701.3262778739569,RISC (ours),risc,Minitaur,1
2080000.0,-617.914237749097,RISC (ours),risc,Minitaur,1
2090000.0,-298.7359250411542,RISC (ours),risc,Minitaur,1
2100000.0,-515.7339844259623,RISC (ours),risc,Minitaur,1
2110000.0,-368.5395153104292,RISC (ours),risc,Minitaur,1
2120000.0,-352.86893244469286,RISC (ours),risc,Minitaur,1
2130000.0,-358.22308944835777,RISC (ours),risc,Minitaur,1
2140000.0,-424.53026326887755,RISC (ours),risc,Minitaur,1
2150000.0,-399.4080757740935,RISC (ours),risc,Minitaur,1
2160000.0,-635.95279260407,RISC (ours),risc,Minitaur,1
2170000.0,-381.01583093471146,RISC (ours),risc,Minitaur,1
2180000.0,-225.4632147197476,RISC (ours),risc,Minitaur,1
2190000.0,-584.5788351911148,RISC (ours),risc,Minitaur,1
2200000.0,-458.07597853770034,RISC (ours),risc,Minitaur,1
2210000.0,-1065.2950360003483,RISC (ours),risc,Minitaur,1
2220000.0,-370.47166746386824,RISC (ours),risc,Minitaur,1
2230000.0,-909.4399532550692,RISC (ours),risc,Minitaur,1
2240000.0,-366.91997318715835,RISC (ours),risc,Minitaur,1
2250000.0,-862.459643234769,RISC (ours),risc,Minitaur,1
2260000.0,-819.7804313742744,RISC (ours),risc,Minitaur,1
2270000.0,-1075.760974997141,RISC (ours),risc,Minitaur,1
2280000.0,-817.8182384102151,RISC (ours),risc,Minitaur,1
2290000.0,-950.3303531056492,RISC (ours),risc,Minitaur,1
2300000.0,-450.4275260193498,RISC (ours),risc,Minitaur,1
2310000.0,-477.56095203811657,RISC (ours),risc,Minitaur,1
2320000.0,-726.0982355137512,RISC (ours),risc,Minitaur,1
2330000.0,-676.8859717118547,RISC (ours),risc,Minitaur,1
2340000.0,-676.6716235641933,RISC (ours),risc,Minitaur,1
2350000.0,-647.351697148085,RISC (ours),risc,Minitaur,1
2360000.0,-331.9451417899465,RISC (ours),risc,Minitaur,1
2370000.0,-682.9724097444398,RISC (ours),risc,Minitaur,1
2380000.0,-334.44665894313493,RISC (ours),risc,Minitaur,1
2390000.0,-411.5980413378406,RISC (ours),risc,Minitaur,1
2400000.0,-853.9670254485457,RISC (ours),risc,Minitaur,1
2410000.0,-336.7277060951445,RISC (ours),risc,Minitaur,1
2420000.0,-377.3149981498092,RISC (ours),risc,Minitaur,1
2430000.0,-421.8628748186084,RISC (ours),risc,Minitaur,1
2440000.0,-397.5945591417169,RISC (ours),risc,Minitaur,1
2450000.0,-481.15080536522436,RISC (ours),risc,Minitaur,1
2460000.0,-386.38970937000977,RISC (ours),risc,Minitaur,1
2470000.0,-270.9376797141179,RISC (ours),risc,Minitaur,1
2480000.0,-313.33979607470013,RISC (ours),risc,Minitaur,1
2490000.0,-231.52280778658852,RISC (ours),risc,Minitaur,1
2500000.0,-454.0932369320644,RISC (ours),risc,Minitaur,1
2510000.0,-571.6705795285942,RISC (ours),risc,Minitaur,1
2520000.0,-375.3156135940893,RISC (ours),risc,Minitaur,1
2530000.0,-290.9126024545948,RISC (ours),risc,Minitaur,1
2540000.0,-376.0142806986445,RISC (ours),risc,Minitaur,1
2550000.0,-558.0162719046489,RISC (ours),risc,Minitaur,1
2560000.0,-622.9687207816247,RISC (ours),risc,Minitaur,1
2570000.0,-332.1968421121185,RISC (ours),risc,Minitaur,1
2580000.0,-488.766874569552,RISC (ours),risc,Minitaur,1
2590000.0,-512.1075887896027,RISC (ours),risc,Minitaur,1
2600000.0,-485.07509478172534,RISC (ours),risc,Minitaur,1
2610000.0,-454.0055084511303,RISC (ours),risc,Minitaur,1
2620000.0,-433.81043241287347,RISC (ours),risc,Minitaur,1
2630000.0,-459.2492668199603,RISC (ours),risc,Minitaur,1
2640000.0,-433.6946388212259,RISC (ours),risc,Minitaur,1
2650000.0,-436.2950476005682,RISC (ours),risc,Minitaur,1
2660000.0,-474.1497311671406,RISC (ours),risc,Minitaur,1
2670000.0,-750.9377590265207,RISC (ours),risc,Minitaur,1
2680000.0,-480.0534693020613,RISC (ours),risc,Minitaur,1
2690000.0,-279.19628310947166,RISC (ours),risc,Minitaur,1
2700000.0,-599.7255478944361,RISC (ours),risc,Minitaur,1
2710000.0,-388.95719738033006,RISC (ours),risc,Minitaur,1
2720000.0,-377.41970597540933,RISC (ours),risc,Minitaur,1
2730000.0,-742.5390095032436,RISC (ours),risc,Minitaur,1
2740000.0,-445.5167362234421,RISC (ours),risc,Minitaur,1
2750000.0,-491.25078985278475,RISC (ours),risc,Minitaur,1
2760000.0,-734.95211271853,RISC (ours),risc,Minitaur,1
2770000.0,-405.932419634865,RISC (ours),risc,Minitaur,1
2780000.0,-439.93875039103307,RISC (ours),risc,Minitaur,1
2790000.0,-478.192832399087,RISC (ours),risc,Minitaur,1
2800000.0,-587.0933115958494,RISC (ours),risc,Minitaur,1
2810000.0,-487.6923235917248,RISC (ours),risc,Minitaur,1
2820000.0,-816.2508997210325,RISC (ours),risc,Minitaur,1
2830000.0,-452.41630457034256,RISC (ours),risc,Minitaur,1
2840000.0,-357.293836400914,RISC (ours),risc,Minitaur,1
2850000.0,-486.92326159404655,RISC (ours),risc,Minitaur,1
2860000.0,-487.1727489964066,RISC (ours),risc,Minitaur,1
2870000.0,-437.7390439378572,RISC (ours),risc,Minitaur,1
2880000.0,-925.5161421706918,RISC (ours),risc,Minitaur,1
2890000.0,-449.41798709850207,RISC (ours),risc,Minitaur,1
2900000.0,-514.0628683264044,RISC (ours),risc,Minitaur,1
2910000.0,-131.36442684587803,RISC (ours),risc,Minitaur,1
2920000.0,-475.2641970903753,RISC (ours),risc,Minitaur,1
2930000.0,-339.70649105249674,RISC (ours),risc,Minitaur,1
2940000.0,-582.3573134803744,RISC (ours),risc,Minitaur,1
2950000.0,-534.7528320501293,RISC (ours),risc,Minitaur,1
2960000.0,-585.4827684022629,RISC (ours),risc,Minitaur,1
2970000.0,-259.55952617510184,RISC (ours),risc,Minitaur,1
2980000.0,-422.9176584617533,RISC (ours),risc,Minitaur,1
2990000.0,-459.4172059360145,RISC (ours),risc,Minitaur,1
3000000.0,-671.9560895197062,RISC (ours),risc,Minitaur,1
3010000.0,-577.1427537467605,RISC (ours),risc,Minitaur,1
3020000.0,-466.30934691582456,RISC (ours),risc,Minitaur,1
3030000.0,-474.60406519370497,RISC (ours),risc,Minitaur,1
3040000.0,-466.72376234204563,RISC (ours),risc,Minitaur,1
3050000.0,-290.4253757551792,RISC (ours),risc,Minitaur,1
3060000.0,-416.54305646558134,RISC (ours),risc,Minitaur,1
3070000.0,-550.5142029201356,RISC (ours),risc,Minitaur,1
3080000.0,-372.81015011068115,RISC (ours),risc,Minitaur,1
3090000.0,-435.6935486983154,RISC (ours),risc,Minitaur,1
3100000.0,-284.95620597959174,RISC (ours),risc,Minitaur,1
3110000.0,-657.1623958726121,RISC (ours),risc,Minitaur,1
3120000.0,-660.7191363247879,RISC (ours),risc,Minitaur,1
3130000.0,-580.8679033769344,RISC (ours),risc,Minitaur,1
3140000.0,-490.81204470285866,RISC (ours),risc,Minitaur,1
3150000.0,-536.9764615732963,RISC (ours),risc,Minitaur,1
3160000.0,-446.51219892026205,RISC (ours),risc,Minitaur,1
3170000.0,-376.2842514875424,RISC (ours),risc,Minitaur,1
3180000.0,-544.7893821685749,RISC (ours),risc,Minitaur,1
3190000.0,-295.7495623763349,RISC (ours),risc,Minitaur,1
3200000.0,-633.1088924513975,RISC (ours),risc,Minitaur,1
3210000.0,-513.1624468307234,RISC (ours),risc,Minitaur,1
3220000.0,-310.7252537435993,RISC (ours),risc,Minitaur,1
3230000.0,-423.77263530071343,RISC (ours),risc,Minitaur,1
3240000.0,-543.7384703992554,RISC (ours),risc,Minitaur,1
3250000.0,-490.6614174670642,RISC (ours),risc,Minitaur,1
3260000.0,-365.3694925181984,RISC (ours),risc,Minitaur,1
3270000.0,-366.5204272440394,RISC (ours),risc,Minitaur,1
3280000.0,-496.62002003322476,RISC (ours),risc,Minitaur,1
3290000.0,-389.1683401296792,RISC (ours),risc,Minitaur,1
3300000.0,-519.3146415332591,RISC (ours),risc,Minitaur,1
3310000.0,-316.62827971530095,RISC (ours),risc,Minitaur,1
3320000.0,-396.9353048446982,RISC (ours),risc,Minitaur,1
3330000.0,-398.40570123601367,RISC (ours),risc,Minitaur,1
3340000.0,-443.8823507783259,RISC (ours),risc,Minitaur,1
3350000.0,-529.0044522280698,RISC (ours),risc,Minitaur,1
3360000.0,-449.63429265091077,RISC (ours),risc,Minitaur,1
3370000.0,-419.91562485153895,RISC (ours),risc,Minitaur,1
3380000.0,-365.4514353027663,RISC (ours),risc,Minitaur,1
3390000.0,-408.90478508405084,RISC (ours),risc,Minitaur,1
3400000.0,-1004.506640358991,RISC (ours),risc,Minitaur,1
3410000.0,-330.5896932136993,RISC (ours),risc,Minitaur,1
3420000.0,-881.559929810699,RISC (ours),risc,Minitaur,1
3430000.0,-438.1292775674488,RISC (ours),risc,Minitaur,1
3440000.0,-629.2461133049063,RISC (ours),risc,Minitaur,1
3450000.0,-241.27585182700898,RISC (ours),risc,Minitaur,1
3460000.0,-453.839506741111,RISC (ours),risc,Minitaur,1
3470000.0,-445.08753779886416,RISC (ours),risc,Minitaur,1
3480000.0,-516.5760111530266,RISC (ours),risc,Minitaur,1
3490000.0,-632.5074851161771,RISC (ours),risc,Minitaur,1
3500000.0,-279.10147858074987,RISC (ours),risc,Minitaur,1
3510000.0,-287.5748442389853,RISC (ours),risc,Minitaur,1
3520000.0,-242.34469585855538,RISC (ours),risc,Minitaur,1
3530000.0,-324.84933388901436,RISC (ours),risc,Minitaur,1
3540000.0,-362.50597643373897,RISC (ours),risc,Minitaur,1
3550000.0,-265.6927589439687,RISC (ours),risc,Minitaur,1
3560000.0,-737.6598924224063,RISC (ours),risc,Minitaur,1
3570000.0,-219.15570996362555,RISC (ours),risc,Minitaur,1
3580000.0,-331.10141823776206,RISC (ours),risc,Minitaur,1
3590000.0,-375.6064370987738,RISC (ours),risc,Minitaur,1
3600000.0,-605.2952208503763,RISC (ours),risc,Minitaur,1
3610000.0,-540.8532772465657,RISC (ours),risc,Minitaur,1
3620000.0,-368.4256554587314,RISC (ours),risc,Minitaur,1
3630000.0,-339.5723920631403,RISC (ours),risc,Minitaur,1
3640000.0,-389.6477336053985,RISC (ours),risc,Minitaur,1
3650000.0,-306.27882237354805,RISC (ours),risc,Minitaur,1
3660000.0,-394.6147876698116,RISC (ours),risc,Minitaur,1
3670000.0,-311.7887111023093,RISC (ours),risc,Minitaur,1
3680000.0,-329.0828519152863,RISC (ours),risc,Minitaur,1
3690000.0,-346.76618278831137,RISC (ours),risc,Minitaur,1
3700000.0,-259.1821512935498,RISC (ours),risc,Minitaur,1
3710000.0,-325.81057884704967,RISC (ours),risc,Minitaur,1
3720000.0,-577.8961681196628,RISC (ours),risc,Minitaur,1
3730000.0,-146.67195326190867,RISC (ours),risc,Minitaur,1
3740000.0,-305.8128940283208,RISC (ours),risc,Minitaur,1
3750000.0,-428.05470528047584,RISC (ours),risc,Minitaur,1
3760000.0,-363.2529782869584,RISC (ours),risc,Minitaur,1
3770000.0,-469.48075706070586,RISC (ours),risc,Minitaur,1
3780000.0,-479.1216759487387,RISC (ours),risc,Minitaur,1
3790000.0,-331.6730934448569,RISC (ours),risc,Minitaur,1
3800000.0,-337.8472744539066,RISC (ours),risc,Minitaur,1
3810000.0,-567.6569252472655,RISC (ours),risc,Minitaur,1
3820000.0,-366.98095057038006,RISC (ours),risc,Minitaur,1
3830000.0,-216.97926053205282,RISC (ours),risc,Minitaur,1
3840000.0,-321.35244906014367,RISC (ours),risc,Minitaur,1
3850000.0,-396.1643157125142,RISC (ours),risc,Minitaur,1
3860000.0,-340.2871643997699,RISC (ours),risc,Minitaur,1
3870000.0,-662.3511913138149,RISC (ours),risc,Minitaur,1
3880000.0,-421.9227618963403,RISC (ours),risc,Minitaur,1
3890000.0,-923.4952797052349,RISC (ours),risc,Minitaur,1
3900000.0,-574.1643886855455,RISC (ours),risc,Minitaur,1
3910000.0,-281.7969567620269,RISC (ours),risc,Minitaur,1
3920000.0,-832.1847559576914,RISC (ours),risc,Minitaur,1
3930000.0,-463.89192368005723,RISC (ours),risc,Minitaur,1
3940000.0,-579.4968630758092,RISC (ours),risc,Minitaur,1
3950000.0,-532.630381951063,RISC (ours),risc,Minitaur,1
3960000.0,-586.9947361260208,RISC (ours),risc,Minitaur,1
3970000.0,-488.738315205488,RISC (ours),risc,Minitaur,1
3980000.0,-415.72072678069446,RISC (ours),risc,Minitaur,1
3990000.0,-401.09054201250694,RISC (ours),risc,Minitaur,1
4000000.0,-489.98224814335816,RISC (ours),risc,Minitaur,1
4010000.0,-639.7505743960505,RISC (ours),risc,Minitaur,1
4020000.0,-379.70272134788246,RISC (ours),risc,Minitaur,1
4030000.0,-297.42598332470254,RISC (ours),risc,Minitaur,1
4040000.0,-528.7557375043536,RISC (ours),risc,Minitaur,1
4050000.0,-449.7395862471853,RISC (ours),risc,Minitaur,1
4060000.0,-437.5599171843758,RISC (ours),risc,Minitaur,1
4070000.0,-395.5611429218215,RISC (ours),risc,Minitaur,1
4080000.0,-305.5258620997663,RISC (ours),risc,Minitaur,1
4090000.0,-511.29664922397393,RISC (ours),risc,Minitaur,1
4100000.0,-438.62388594807305,RISC (ours),risc,Minitaur,1
4110000.0,-925.065335251456,RISC (ours),risc,Minitaur,1
4120000.0,-306.7505621323686,RISC (ours),risc,Minitaur,1
4130000.0,-269.1696586118653,RISC (ours),risc,Minitaur,1
4140000.0,-402.0107897279214,RISC (ours),risc,Minitaur,1
4150000.0,-417.9901850916796,RISC (ours),risc,Minitaur,1
4160000.0,-343.9845441723067,RISC (ours),risc,Minitaur,1
4170000.0,-303.4803693226192,RISC (ours),risc,Minitaur,1
4180000.0,-346.9430159302511,RISC (ours),risc,Minitaur,1
4190000.0,-312.0946776680696,RISC (ours),risc,Minitaur,1
4200000.0,-261.4081664511476,RISC (ours),risc,Minitaur,1
4210000.0,-527.4955554455432,RISC (ours),risc,Minitaur,1
4220000.0,-473.9092785137705,RISC (ours),risc,Minitaur,1
4230000.0,-324.4557820699314,RISC (ours),risc,Minitaur,1
4240000.0,-602.0406887115553,RISC (ours),risc,Minitaur,1
4250000.0,-247.09870578057212,RISC (ours),risc,Minitaur,1
4260000.0,-240.15782094069968,RISC (ours),risc,Minitaur,1
4270000.0,-399.1075219609021,RISC (ours),risc,Minitaur,1
4280000.0,-495.91189867061917,RISC (ours),risc,Minitaur,1
4290000.0,-311.4329723640052,RISC (ours),risc,Minitaur,1
4300000.0,-250.8889951691544,RISC (ours),risc,Minitaur,1
4310000.0,-508.5227988329161,RISC (ours),risc,Minitaur,1
4320000.0,-307.85929136400085,RISC (ours),risc,Minitaur,1
4330000.0,-592.3030508177023,RISC (ours),risc,Minitaur,1
4340000.0,-412.7460650583739,RISC (ours),risc,Minitaur,1
4350000.0,-270.3263726917222,RISC (ours),risc,Minitaur,1
4360000.0,-515.8213079620116,RISC (ours),risc,Minitaur,1
4370000.0,-633.9987657399599,RISC (ours),risc,Minitaur,1
4380000.0,-212.30795434628115,RISC (ours),risc,Minitaur,1
4390000.0,-364.73493861745123,RISC (ours),risc,Minitaur,1
4400000.0,-476.6609602106849,RISC (ours),risc,Minitaur,1
4410000.0,-515.9327298781747,RISC (ours),risc,Minitaur,1
4420000.0,-419.36545063674953,RISC (ours),risc,Minitaur,1
4430000.0,-728.9364070048375,RISC (ours),risc,Minitaur,1
4440000.0,-396.4391629790911,RISC (ours),risc,Minitaur,1
4450000.0,-422.5058888542129,RISC (ours),risc,Minitaur,1
4460000.0,-305.5772375797935,RISC (ours),risc,Minitaur,1
4470000.0,-483.91879265741727,RISC (ours),risc,Minitaur,1
4480000.0,-141.37264167981033,RISC (ours),risc,Minitaur,1
4490000.0,-290.8219782537907,RISC (ours),risc,Minitaur,1
4500000.0,-430.3271237434737,RISC (ours),risc,Minitaur,1
4510000.0,-372.28781520134066,RISC (ours),risc,Minitaur,1
4520000.0,-410.24870219585034,RISC (ours),risc,Minitaur,1
4530000.0,-361.09703506371477,RISC (ours),risc,Minitaur,1
4540000.0,-460.2496494904494,RISC (ours),risc,Minitaur,1
4550000.0,-280.8761152713256,RISC (ours),risc,Minitaur,1
4560000.0,-425.4456650259639,RISC (ours),risc,Minitaur,1
4570000.0,-471.29965355187574,RISC (ours),risc,Minitaur,1
4580000.0,-505.41923047148805,RISC (ours),risc,Minitaur,1
4590000.0,-460.8455467155191,RISC (ours),risc,Minitaur,1
4600000.0,-366.9172900114663,RISC (ours),risc,Minitaur,1
4610000.0,-451.8915371925684,RISC (ours),risc,Minitaur,1
4620000.0,-529.0514074888348,RISC (ours),risc,Minitaur,1
4630000.0,-368.05741448360925,RISC (ours),risc,Minitaur,1
4640000.0,-521.785782467267,RISC (ours),risc,Minitaur,1
4650000.0,-535.5755358128067,RISC (ours),risc,Minitaur,1
4660000.0,-468.8644024215906,RISC (ours),risc,Minitaur,1
4670000.0,-834.2747846809539,RISC (ours),risc,Minitaur,1
4680000.0,-292.4983188966951,RISC (ours),risc,Minitaur,1
4690000.0,-409.46509818934413,RISC (ours),risc,Minitaur,1
4700000.0,-326.3654855071423,RISC (ours),risc,Minitaur,1
4710000.0,-309.7341252617502,RISC (ours),risc,Minitaur,1
4720000.0,-384.6253132372633,RISC (ours),risc,Minitaur,1
4730000.0,-374.118711858363,RISC (ours),risc,Minitaur,1
4740000.0,-514.3256021891574,RISC (ours),risc,Minitaur,1
4750000.0,-483.84401902964146,RISC (ours),risc,Minitaur,1
4760000.0,-519.4988276737663,RISC (ours),risc,Minitaur,1
4770000.0,-396.17377877074284,RISC (ours),risc,Minitaur,1
4780000.0,-424.4470803567384,RISC (ours),risc,Minitaur,1
4790000.0,-394.42868020809016,RISC (ours),risc,Minitaur,1
4800000.0,-383.1371498667893,RISC (ours),risc,Minitaur,1
4810000.0,-289.2316543290042,RISC (ours),risc,Minitaur,1
4820000.0,-374.4647540611019,RISC (ours),risc,Minitaur,1
4830000.0,-522.7203111431176,RISC (ours),risc,Minitaur,1
4840000.0,-319.9161222261353,RISC (ours),risc,Minitaur,1
4850000.0,-309.3180936066446,RISC (ours),risc,Minitaur,1
4860000.0,-742.5878730837353,RISC (ours),risc,Minitaur,1
4870000.0,-247.18658507590078,RISC (ours),risc,Minitaur,1
4880000.0,-508.4950875033611,RISC (ours),risc,Minitaur,1
4890000.0,-624.8384612476643,RISC (ours),risc,Minitaur,1
4900000.0,-506.4758559164508,RISC (ours),risc,Minitaur,1
4910000.0,-386.6859797515703,RISC (ours),risc,Minitaur,1
4920000.0,-355.2435332414868,RISC (ours),risc,Minitaur,1
4930000.0,-354.4126938814134,RISC (ours),risc,Minitaur,1
4940000.0,-355.8863671372494,RISC (ours),risc,Minitaur,1
4950000.0,-463.03990663380694,RISC (ours),risc,Minitaur,1
4960000.0,-426.72074562856494,RISC (ours),risc,Minitaur,1
4970000.0,-418.7852095922308,RISC (ours),risc,Minitaur,1
4980000.0,-492.27175017824436,RISC (ours),risc,Minitaur,1
4990000.0,-264.68153120881857,RISC (ours),risc,Minitaur,1
5000000.0,-296.9379628077052,RISC (ours),risc,Minitaur,1
5000001.0,-312.8892219083161,RISC (ours),risc,Minitaur,1
10000.0,-727.2401198485071,RISC (ours),risc,Minitaur,3
20000.0,-768.9009314038233,RISC (ours),risc,Minitaur,3
30000.0,-749.4637390070078,RISC (ours),risc,Minitaur,3
40000.0,-721.9901518835755,RISC (ours),risc,Minitaur,3
50000.0,-767.0817533023574,RISC (ours),risc,Minitaur,3
60000.0,-627.0275847408925,RISC (ours),risc,Minitaur,3
70000.0,-640.2936171985322,RISC (ours),risc,Minitaur,3
80000.0,-931.9090418464694,RISC (ours),risc,Minitaur,3
90000.0,-781.6270485280312,RISC (ours),risc,Minitaur,3
100000.0,-508.17201628669704,RISC (ours),risc,Minitaur,3
110000.0,-817.7402077334802,RISC (ours),risc,Minitaur,3
120000.0,-446.5291922745367,RISC (ours),risc,Minitaur,3
130000.0,-832.8315821650444,RISC (ours),risc,Minitaur,3
140000.0,-1074.0642701385382,RISC (ours),risc,Minitaur,3
150000.0,-708.48217751632,RISC (ours),risc,Minitaur,3
160000.0,-1415.4802519286661,RISC (ours),risc,Minitaur,3
170000.0,-753.596186953746,RISC (ours),risc,Minitaur,3
180000.0,-1208.213061457002,RISC (ours),risc,Minitaur,3
190000.0,-1255.6300530989604,RISC (ours),risc,Minitaur,3
200000.0,-1228.5255738328597,RISC (ours),risc,Minitaur,3
210000.0,-687.3659773374916,RISC (ours),risc,Minitaur,3
220000.0,-608.9416646797823,RISC (ours),risc,Minitaur,3
230000.0,-643.3049376984864,RISC (ours),risc,Minitaur,3
240000.0,-667.2905281784876,RISC (ours),risc,Minitaur,3
250000.0,-659.9134930953929,RISC (ours),risc,Minitaur,3
260000.0,-879.2136526346999,RISC (ours),risc,Minitaur,3
270000.0,-1081.1837717111996,RISC (ours),risc,Minitaur,3
280000.0,-1027.1919424364082,RISC (ours),risc,Minitaur,3
290000.0,-831.8635366100193,RISC (ours),risc,Minitaur,3
300000.0,-769.9759699667931,RISC (ours),risc,Minitaur,3
310000.0,-911.5588021166026,RISC (ours),risc,Minitaur,3
320000.0,-811.499632995678,RISC (ours),risc,Minitaur,3
